t;Totalizador
2018-03-04 18:08:07.508000-03:00;2464
2018-03-04 18:08:22.499000-03:00;2464
2018-03-04 18:08:37.507000-03:00;2464
2018-03-04 18:08:52.499000-03:00;2464
2018-03-04 18:09:07.506000-03:00;2464
2018-03-04 18:09:22.498000-03:00;2464
2018-03-04 18:09:37.505000-03:00;2464
2018-03-04 18:09:52.497000-03:00;2464
2018-03-04 18:10:07.504000-03:00;2464
2018-03-04 18:10:22.512000-03:00;2464
2018-03-04 18:10:37.504000-03:00;2464
2018-03-04 18:10:52.511000-03:00;2464
2018-03-04 18:11:07.503000-03:00;2464
2018-03-04 18:11:22.495000-03:00;2464
2018-03-04 18:11:37.502000-03:00;2464
2018-03-04 18:11:52.509000-03:00;2464
2018-03-04 18:12:07.501000-03:00;2464
2018-03-04 18:12:22.508000-03:00;2464
2018-03-04 18:12:37.500000-03:00;2464
2018-03-04 18:12:52.508000-03:00;2464
2018-03-04 18:13:07.499000-03:00;2464
2018-03-04 18:13:22.507000-03:00;2464
2018-03-04 18:13:37.499000-03:00;2464
2018-03-04 18:13:52.506000-03:00;2464
2018-03-04 18:14:07.498000-03:00;2464
2018-03-04 18:14:22.505000-03:00;2464
2018-03-04 18:14:37.497000-03:00;2464
2018-03-04 18:14:52.504000-03:00;2464
2018-03-04 18:15:07.512000-03:00;2464
2018-03-04 18:15:22.504000-03:00;2464
2018-03-04 18:15:37.511000-03:00;2464
2018-03-04 18:15:52.503000-03:00;2464
2018-03-04 18:16:07.495000-03:00;2464
2018-03-04 18:16:22.502000-03:00;2464
2018-03-04 18:16:37.509000-03:00;2464
2018-03-04 18:16:52.501000-03:00;2464
2018-03-04 18:17:07.509000-03:00;2464
2018-03-04 18:17:22.500000-03:00;2464
2018-03-04 18:17:37.508000-03:00;2464
2018-03-04 18:17:52.500000-03:00;2464
2018-03-04 18:18:07.507000-03:00;2464
2018-03-04 18:18:22.499000-03:00;2464
2018-03-04 18:18:37.506000-03:00;2464
2018-03-04 18:18:52.498000-03:00;2464
2018-03-04 18:19:07.505000-03:00;2464
2018-03-04 18:19:22.497000-03:00;2464
2018-03-04 18:19:37.504000-03:00;2464
2018-03-04 18:19:52.512000-03:00;2464
2018-03-04 18:20:07.504000-03:00;2464
2018-03-04 18:20:22.511000-03:00;2464
2018-03-04 18:20:37.503000-03:00;2464
2018-03-04 18:20:52.495000-03:00;2464
2018-03-04 18:21:07.502000-03:00;2464
2018-03-04 18:21:22.509000-03:00;2464
2018-03-04 18:21:37.501000-03:00;2464
2018-03-04 18:21:52.509000-03:00;2464
2018-03-04 18:22:07.500000-03:00;2464
2018-03-04 18:22:22.508000-03:00;2464
2018-03-04 18:22:37.500000-03:00;2464
2018-03-04 18:22:52.507000-03:00;2464
2018-03-04 18:23:07.499000-03:00;2464
2018-03-04 18:23:22.506000-03:00;2464
2018-03-04 18:23:37.498000-03:00;2464
2018-03-04 18:23:52.505000-03:00;2464
2018-03-04 18:24:07.497000-03:00;2464
2018-03-04 18:24:22.505000-03:00;2464
2018-03-04 18:24:37.512000-03:00;2464
2018-03-04 18:24:52.504000-03:00;2464
2018-03-04 18:25:07.511000-03:00;2464
2018-03-04 18:25:22.503000-03:00;2464
2018-03-04 18:25:37.495000-03:00;2464
2018-03-04 18:25:52.502000-03:00;2464
2018-03-04 18:26:07.509000-03:00;2464
2018-03-04 18:26:22.501000-03:00;2464
2018-03-04 18:26:37.509000-03:00;2464
2018-03-04 18:26:52.500000-03:00;2464
2018-03-04 18:27:07.508000-03:00;2464
2018-03-04 18:27:22.500000-03:00;2464
2018-03-04 18:27:37.507000-03:00;2464
2018-03-04 18:27:52.499000-03:00;2464
2018-03-04 18:28:07.506000-03:00;2464
2018-03-04 18:28:22.498000-03:00;2464
2018-03-04 18:28:37.505000-03:00;2464
2018-03-04 18:28:52.497000-03:00;2464
2018-03-04 18:29:07.505000-03:00;2464
2018-03-04 18:29:22.512000-03:00;2464
2018-03-04 18:29:37.504000-03:00;2464
2018-03-04 18:29:52.496000-03:00;2464
2018-03-04 18:30:07.503000-03:00;2464
2018-03-04 18:30:22.510000-03:00;2464
2018-03-04 18:30:37.502000-03:00;2464
2018-03-04 18:30:52.510000-03:00;2464
2018-03-04 18:31:07.501000-03:00;2464
2018-03-04 18:31:22.509000-03:00;2464
2018-03-04 18:31:37.500000-03:00;2464
2018-03-04 18:31:52.508000-03:00;2464
2018-03-04 18:32:07.500000-03:00;2464
2018-03-04 18:32:22.507000-03:00;2464
2018-03-04 18:32:37.499000-03:00;2464
2018-03-04 18:32:52.506000-03:00;2464
2018-03-04 18:33:07.498000-03:00;2464
2018-03-04 18:33:22.505000-03:00;2464
2018-03-04 18:33:37.497000-03:00;2464
2018-03-04 18:33:52.505000-03:00;2464
2018-03-04 18:34:07.512000-03:00;2464
2018-03-04 18:34:22.504000-03:00;2464
2018-03-04 18:34:37.496000-03:00;2464
2018-03-04 18:34:52.503000-03:00;2464
2018-03-04 18:35:07.510000-03:00;2464
2018-03-04 18:35:22.502000-03:00;2464
2018-03-04 18:35:37.510000-03:00;2464
2018-03-04 18:35:52.501000-03:00;2464
2018-03-04 18:36:07.509000-03:00;2464
2018-03-04 18:36:22.501000-03:00;2464
2018-03-04 18:36:37.508000-03:00;2464
2018-03-04 18:36:52.500000-03:00;2464
2018-03-04 18:37:07.507000-03:00;2464
2018-03-04 18:37:22.499000-03:00;2464
2018-03-04 18:37:37.506000-03:00;2464
2018-03-04 18:37:52.498000-03:00;2464
2018-03-04 18:38:07.505000-03:00;2464
2018-03-04 18:38:22.497000-03:00;2464
2018-03-04 18:38:37.505000-03:00;2464
2018-03-04 18:38:52.512000-03:00;2464
2018-03-04 18:39:07.504000-03:00;2464
2018-03-04 18:39:22.496000-03:00;2464
2018-03-04 18:39:37.503000-03:00;2464
2018-03-04 18:39:52.510000-03:00;2464
2018-03-04 18:40:07.502000-03:00;2464
2018-03-04 18:40:22.510000-03:00;2464
2018-03-04 18:40:37.501000-03:00;2464
2018-03-04 18:40:52.509000-03:00;2464
2018-03-04 18:41:07.501000-03:00;2464
2018-03-04 18:41:22.508000-03:00;2464
2018-03-04 18:41:37.500000-03:00;2464
2018-03-04 18:41:52.507000-03:00;2464
2018-03-04 18:42:07.499000-03:00;2464
2018-03-04 18:42:22.506000-03:00;2464
2018-03-04 18:42:37.498000-03:00;2464
2018-03-04 18:42:52.521000-03:00;2464
2018-03-04 18:43:07.497000-03:00;2464
2018-03-04 18:43:22.503000-03:00;2464
2018-03-04 18:43:37.506000-03:00;2464
2018-03-04 18:43:52.509000-03:00;2464
2018-03-04 18:44:07.497000-03:00;2464
2018-03-04 18:44:22.501000-03:00;2464
2018-03-04 18:44:37.504000-03:00;2464
2018-03-04 18:44:52.507000-03:00;2464
2018-03-04 18:45:07.511000-03:00;2464
2018-03-04 18:45:22.498000-03:00;2464
2018-03-04 18:45:37.502000-03:00;2464
2018-03-04 18:45:52.505000-03:00;2464
2018-03-04 18:46:07.508000-03:00;2464
2018-03-04 18:46:22.496000-03:00;2464
2018-03-04 18:46:37.500000-03:00;2464
2018-03-04 18:46:52.503000-03:00;2464
2018-03-04 18:47:07.506000-03:00;2464
2018-03-04 18:47:22.510000-03:00;2464
2018-03-04 18:47:37.497000-03:00;2464
2018-03-04 18:47:52.501000-03:00;2464
2018-03-04 18:48:07.504000-03:00;2464
2018-03-04 18:48:22.509000-03:00;2464
2018-03-04 18:48:37.499000-03:00;2464
2018-03-04 18:48:52.505000-03:00;2464
2018-03-04 18:49:07.511000-03:00;2464
2018-03-04 18:49:22.502000-03:00;2464
2018-03-04 18:49:37.508000-03:00;2464
2018-03-04 18:49:52.498000-03:00;2464
2018-03-04 18:50:07.504000-03:00;2464
2018-03-04 18:50:22.510000-03:00;2464
2018-03-04 18:50:37.501000-03:00;2464
2018-03-04 18:50:52.507000-03:00;2464
2018-03-04 18:51:07.497000-03:00;2464
2018-03-04 18:51:22.503000-03:00;2464
2018-03-04 18:51:37.509000-03:00;2464
2018-03-04 18:51:52.500000-03:00;2464
2018-03-04 18:52:07.506000-03:00;2464
2018-03-04 18:52:22.512000-03:00;2464
2018-03-04 18:52:37.502000-03:00;2464
2018-03-04 18:52:52.508000-03:00;2464
2018-03-04 18:53:07.499000-03:00;2464
2018-03-04 18:53:22.505000-03:00;2464
2018-03-04 18:53:37.497000-03:00;2464
2018-03-04 18:53:52.504000-03:00;2464
2018-03-04 18:54:07.510000-03:00;2464
2018-03-04 18:54:22.502000-03:00;2464
2018-03-04 18:54:37.509000-03:00;2464
2018-03-04 18:54:52.500000-03:00;2464
2018-03-04 18:55:07.507000-03:00;2464
2018-03-04 18:55:22.498000-03:00;2464
2018-03-04 18:55:37.505000-03:00;2464
2018-03-04 18:55:52.512000-03:00;2464
2018-03-04 18:56:07.503000-03:00;2464
2018-03-04 18:56:22.510000-03:00;2464
2018-03-04 18:56:37.502000-03:00;2464
2018-03-04 18:56:52.508000-03:00;2464
2018-03-04 18:57:07.500000-03:00;2464
2018-03-04 18:57:22.507000-03:00;2464
2018-03-04 18:57:37.498000-03:00;2464
2018-03-04 18:57:52.505000-03:00;2464
2018-03-04 18:58:07.512000-03:00;2464
2018-03-04 18:58:22.503000-03:00;2464
2018-03-04 18:58:37.495000-03:00;2464
2018-03-04 18:58:52.502000-03:00;2464
2018-03-04 18:59:07.509000-03:00;2464
2018-03-04 18:59:22.501000-03:00;2464
2018-03-04 18:59:37.508000-03:00;2464
2018-03-04 18:59:52.500000-03:00;2464
2018-03-04 19:00:07.507000-03:00;2464
2018-03-04 19:00:22.498000-03:00;2464
2018-03-04 19:00:37.506000-03:00;2464
2018-03-04 19:00:52.497000-03:00;2464
2018-03-04 19:01:07.504000-03:00;2464
2018-03-04 19:01:22.512000-03:00;2464
2018-03-04 19:01:37.503000-03:00;2464
2018-03-04 19:01:52.510000-03:00;2464
2018-03-04 19:02:07.502000-03:00;2464
2018-03-04 19:02:22.509000-03:00;2464
2018-03-04 19:02:37.501000-03:00;2464
2018-03-04 19:02:52.508000-03:00;2464
2018-03-04 19:03:07.500000-03:00;2464
2018-03-04 19:03:22.507000-03:00;2464
2018-03-04 19:03:37.499000-03:00;2464
2018-03-04 19:03:52.506000-03:00;2464
2018-03-04 19:04:07.498000-03:00;2464
2018-03-04 19:04:22.505000-03:00;2464
2018-03-04 19:04:37.497000-03:00;2464
2018-03-04 19:04:52.504000-03:00;2464
2018-03-04 19:05:07.511000-03:00;2464
2018-03-04 19:05:22.503000-03:00;2464
2018-03-04 19:05:37.510000-03:00;2464
2018-03-04 19:05:52.502000-03:00;2464
2018-03-04 19:06:07.509000-03:00;2464
2018-03-04 19:06:22.501000-03:00;2464
2018-03-04 19:06:37.508000-03:00;2464
2018-03-04 19:06:52.500000-03:00;2464
2018-03-04 19:07:07.507000-03:00;2464
2018-03-04 19:07:22.499000-03:00;2464
2018-03-04 19:07:37.506000-03:00;2464
2018-03-04 19:07:52.498000-03:00;2464
2018-03-04 19:08:07.505000-03:00;2464
2018-03-04 19:08:22.497000-03:00;2464
2018-03-04 19:08:37.504000-03:00;2464
2018-03-04 19:08:52.512000-03:00;2464
2018-03-04 19:09:07.503000-03:00;2464
2018-03-04 19:09:22.511000-03:00;2464
2018-03-04 19:09:37.503000-03:00;2464
2018-03-04 19:09:52.510000-03:00;2464
2018-03-04 19:10:07.502000-03:00;2464
2018-03-04 19:10:22.509000-03:00;2464
2018-03-04 19:10:37.501000-03:00;2464
2018-03-04 19:10:52.508000-03:00;2464
2018-03-04 19:11:07.500000-03:00;2464
2018-03-04 19:11:22.508000-03:00;2464
2018-03-04 19:11:37.499000-03:00;2464
2018-03-04 19:11:52.507000-03:00;2464
2018-03-04 19:12:07.499000-03:00;2464
2018-03-04 19:12:22.506000-03:00;2464
2018-03-04 19:12:37.498000-03:00;2464
2018-03-04 19:12:52.505000-03:00;2464
2018-03-04 19:13:07.497000-03:00;2464
2018-03-04 19:13:22.504000-03:00;2464
2018-03-04 19:13:37.512000-03:00;2464
2018-03-04 19:13:52.504000-03:00;2464
2018-03-04 19:14:07.511000-03:00;2464
2018-03-04 19:14:22.503000-03:00;2464
2018-03-04 19:14:37.510000-03:00;2464
2018-03-04 19:14:52.502000-03:00;2464
2018-03-04 19:15:07.509000-03:00;2464
2018-03-04 19:15:22.501000-03:00;2464
2018-03-04 19:15:37.508000-03:00;2464
2018-03-04 19:15:52.500000-03:00;2464
2018-03-04 19:16:07.508000-03:00;2464
2018-03-04 19:16:22.499000-03:00;2464
2018-03-04 19:16:37.507000-03:00;2464
2018-03-04 19:16:52.499000-03:00;2464
2018-03-04 19:17:07.506000-03:00;2464
2018-03-04 19:17:22.498000-03:00;2464
2018-03-04 19:17:37.505000-03:00;2465
2018-03-04 19:17:52.497000-03:00;2465
2018-03-04 19:18:07.504000-03:00;2466
2018-03-04 19:18:22.512000-03:00;2466
2018-03-04 19:18:37.504000-03:00;2467
2018-03-04 19:18:52.511000-03:00;2467
2018-03-04 19:19:07.503000-03:00;2468
2018-03-04 19:19:22.495000-03:00;2468
2018-03-04 19:19:37.502000-03:00;2469
2018-03-04 19:19:52.509000-03:00;2470
2018-03-04 19:20:07.501000-03:00;2470
2018-03-04 19:20:22.509000-03:00;2471
2018-03-04 19:20:37.500000-03:00;2471
2018-03-04 19:20:52.508000-03:00;2472
2018-03-04 19:21:07.499000-03:00;2472
2018-03-04 19:21:22.507000-03:00;2473
2018-03-04 19:21:37.499000-03:00;2473
2018-03-04 19:21:52.506000-03:00;2474
2018-03-04 19:22:07.498000-03:00;2474
2018-03-04 19:22:22.505000-03:00;2475
2018-03-04 19:22:37.497000-03:00;2475
2018-03-04 19:22:52.504000-03:00;2476
2018-03-04 19:23:07.512000-03:00;2477
2018-03-04 19:23:22.504000-03:00;2477
2018-03-04 19:23:37.511000-03:00;2478
2018-03-04 19:23:52.503000-03:00;2478
2018-03-04 19:24:07.495000-03:00;2479
2018-03-04 19:24:22.502000-03:00;2479
2018-03-04 19:24:37.509000-03:00;2480
2018-03-04 19:24:52.501000-03:00;2480
2018-03-04 19:25:07.509000-03:00;2481
2018-03-04 19:25:22.500000-03:00;2481
2018-03-04 19:25:37.508000-03:00;2482
2018-03-04 19:25:52.500000-03:00;2482
2018-03-04 19:26:07.507000-03:00;2483
2018-03-04 19:26:22.499000-03:00;2484
2018-03-04 19:26:37.506000-03:00;2484
2018-03-04 19:26:52.498000-03:00;2485
2018-03-04 19:27:07.505000-03:00;2485
2018-03-04 19:27:22.497000-03:00;2486
2018-03-04 19:27:37.504000-03:00;2486
2018-03-04 19:27:52.512000-03:00;2487
2018-03-04 19:28:07.504000-03:00;2487
2018-03-04 19:28:22.511000-03:00;2488
2018-03-04 19:28:37.503000-03:00;2488
2018-03-04 19:28:52.495000-03:00;2489
2018-03-04 19:29:07.502000-03:00;2489
2018-03-04 19:29:22.509000-03:00;2490
2018-03-04 19:29:37.501000-03:00;2490
2018-03-04 19:29:52.509000-03:00;2491
2018-03-04 19:30:07.500000-03:00;2492
2018-03-04 19:30:22.508000-03:00;2492
2018-03-04 19:30:37.500000-03:00;2493
2018-03-04 19:30:52.507000-03:00;2493
2018-03-04 19:31:07.499000-03:00;2494
2018-03-04 19:31:22.506000-03:00;2494
2018-03-04 19:31:37.498000-03:00;2495
2018-03-04 19:31:52.505000-03:00;2495
2018-03-04 19:32:07.497000-03:00;2496
2018-03-04 19:32:22.505000-03:00;2496
2018-03-04 19:32:37.512000-03:00;2497
2018-03-04 19:32:52.504000-03:00;2497
2018-03-04 19:33:07.496000-03:00;2498
2018-03-04 19:33:22.503000-03:00;2498
2018-03-04 19:33:37.510000-03:00;2499
2018-03-04 19:33:52.502000-03:00;2499
2018-03-04 19:34:07.509000-03:00;2500
2018-03-04 19:34:22.501000-03:00;2500
2018-03-04 19:34:37.509000-03:00;2501
2018-03-04 19:34:52.500000-03:00;2501
2018-03-04 19:35:07.508000-03:00;2502
2018-03-04 19:35:22.500000-03:00;2502
2018-03-04 19:35:37.507000-03:00;2502
2018-03-04 19:35:52.499000-03:00;2502
2018-03-04 19:36:07.506000-03:00;2502
2018-03-04 19:36:22.498000-03:00;2502
2018-03-04 19:36:37.505000-03:00;2502
2018-03-04 19:36:52.497000-03:00;2502
2018-03-04 19:37:07.505000-03:00;2502
2018-03-04 19:37:22.512000-03:00;2502
2018-03-04 19:37:37.504000-03:00;2503
2018-03-04 19:37:52.496000-03:00;2504
2018-03-04 19:38:07.503000-03:00;2504
2018-03-04 19:38:22.510000-03:00;2504
2018-03-04 19:38:37.502000-03:00;2505
2018-03-04 19:38:52.510000-03:00;2505
2018-03-04 19:39:07.501000-03:00;2505
2018-03-04 19:39:22.509000-03:00;2506
2018-03-04 19:39:37.501000-03:00;2507
2018-03-04 19:39:52.508000-03:00;2507
2018-03-04 19:40:07.500000-03:00;2508
2018-03-04 19:40:22.507000-03:00;2509
2018-03-04 19:40:37.499000-03:00;2509
2018-03-04 19:40:52.506000-03:00;2510
2018-03-04 19:41:07.498000-03:00;2510
2018-03-04 19:41:22.505000-03:00;2511
2018-03-04 19:41:37.497000-03:00;2511
2018-03-04 19:41:52.505000-03:00;2512
2018-03-04 19:42:07.512000-03:00;2512
2018-03-04 19:42:22.504000-03:00;2512
2018-03-04 19:42:37.496000-03:00;2513
2018-03-04 19:42:52.503000-03:00;2514
2018-03-04 19:43:07.510000-03:00;2514
2018-03-04 19:43:22.502000-03:00;2515
2018-03-04 19:43:37.510000-03:00;2515
2018-03-04 19:43:52.501000-03:00;2516
2018-03-04 19:44:07.509000-03:00;2517
2018-03-04 19:44:22.501000-03:00;2517
2018-03-04 19:44:37.508000-03:00;2518
2018-03-04 19:44:52.500000-03:00;2518
2018-03-04 19:45:07.507000-03:00;2518
2018-03-04 19:45:22.499000-03:00;2519
2018-03-04 19:45:37.506000-03:00;2519
2018-03-04 19:45:52.498000-03:00;2520
2018-03-04 19:46:07.506000-03:00;2520
2018-03-04 19:46:22.497000-03:00;2521
2018-03-04 19:46:37.505000-03:00;2521
2018-03-04 19:46:52.512000-03:00;2522
2018-03-04 19:47:07.504000-03:00;2523
2018-03-04 19:47:22.496000-03:00;2523
2018-03-04 19:47:37.503000-03:00;2524
2018-03-04 19:47:52.510000-03:00;2524
2018-03-04 19:48:07.502000-03:00;2525
2018-03-04 19:48:22.510000-03:00;2525
2018-03-04 19:48:37.501000-03:00;2526
2018-03-04 19:48:52.509000-03:00;2526
2018-03-04 19:49:07.501000-03:00;2527
2018-03-04 19:49:22.508000-03:00;2527
2018-03-04 19:49:37.500000-03:00;2528
2018-03-04 19:49:52.507000-03:00;2528
2018-03-04 19:50:07.499000-03:00;2529
2018-03-04 19:50:22.506000-03:00;2529
2018-03-04 19:50:37.498000-03:00;2530
2018-03-04 19:50:52.506000-03:00;2531
2018-03-04 19:51:07.497000-03:00;2531
2018-03-04 19:51:22.505000-03:00;2532
2018-03-04 19:51:37.512000-03:00;2532
2018-03-04 19:51:52.504000-03:00;2533
2018-03-04 19:52:07.496000-03:00;2533
2018-03-04 19:52:22.503000-03:00;2533
2018-03-04 19:52:37.511000-03:00;2534
2018-03-04 19:52:52.502000-03:00;2534
2018-03-04 19:53:07.510000-03:00;2535
2018-03-04 19:53:22.501000-03:00;2536
2018-03-04 19:53:37.509000-03:00;2536
2018-03-04 19:53:52.501000-03:00;2537
2018-03-04 19:54:07.508000-03:00;2537
2018-03-04 19:54:22.500000-03:00;2538
2018-03-04 19:54:37.507000-03:00;2538
2018-03-04 19:54:52.499000-03:00;2539
2018-03-04 19:55:07.506000-03:00;2539
2018-03-04 19:55:22.498000-03:00;2540
2018-03-04 19:55:37.506000-03:00;2540
2018-03-04 19:55:52.497000-03:00;2541
2018-03-04 19:56:07.505000-03:00;2541
2018-03-04 19:56:22.512000-03:00;2542
2018-03-04 19:56:37.504000-03:00;2542
2018-03-04 19:56:52.496000-03:00;2543
2018-03-04 19:57:07.503000-03:00;2543
2018-03-04 19:57:22.511000-03:00;2544
2018-03-04 19:57:37.502000-03:00;2544
2018-03-04 19:57:52.510000-03:00;2545
2018-03-04 19:58:07.502000-03:00;2546
2018-03-04 19:58:22.509000-03:00;2546
2018-03-04 19:58:37.501000-03:00;2547
2018-03-04 19:58:52.508000-03:00;2547
2018-03-04 19:59:07.500000-03:00;2548
2018-03-04 19:59:22.507000-03:00;2548
2018-03-04 19:59:37.499000-03:00;2549
2018-03-04 19:59:52.506000-03:00;2549
2018-03-04 20:00:07.498000-03:00;2550
2018-03-04 20:00:22.506000-03:00;2550
2018-03-04 20:00:37.497000-03:00;2551
2018-03-04 20:00:52.505000-03:00;2551
2018-03-04 20:01:07.512000-03:00;2552
2018-03-04 20:01:22.504000-03:00;2552
2018-03-04 20:01:37.496000-03:00;2553
2018-03-04 20:01:52.503000-03:00;2553
2018-03-04 20:02:07.511000-03:00;2554
2018-03-04 20:02:22.502000-03:00;2554
2018-03-04 20:02:37.510000-03:00;2555
2018-03-04 20:02:52.502000-03:00;2555
2018-03-04 20:03:07.509000-03:00;2556
2018-03-04 20:03:22.501000-03:00;2556
2018-03-04 20:03:37.508000-03:00;2557
2018-03-04 20:03:52.500000-03:00;2558
2018-03-04 20:04:07.507000-03:00;2558
2018-03-04 20:04:22.499000-03:00;2559
2018-03-04 20:04:37.507000-03:00;2559
2018-03-04 20:04:52.498000-03:00;2560
2018-03-04 20:05:07.506000-03:00;2560
2018-03-04 20:05:22.498000-03:00;2561
2018-03-04 20:05:37.505000-03:00;2561
2018-03-04 20:05:52.512000-03:00;2562
2018-03-04 20:06:07.504000-03:00;2562
2018-03-04 20:06:22.496000-03:00;2563
2018-03-04 20:06:37.503000-03:00;2563
2018-03-04 20:06:52.511000-03:00;2564
2018-03-04 20:07:07.502000-03:00;2564
2018-03-04 20:07:22.510000-03:00;2565
2018-03-04 20:07:37.502000-03:00;2565
2018-03-04 20:07:52.509000-03:00;2566
2018-03-04 20:08:07.501000-03:00;2567
2018-03-04 20:08:22.508000-03:00;2567
2018-03-04 20:08:37.500000-03:00;2568
2018-03-04 20:08:52.507000-03:00;2568
2018-03-04 20:09:07.499000-03:00;2569
2018-03-04 20:09:22.507000-03:00;2569
2018-03-04 20:09:37.498000-03:00;2570
2018-03-04 20:09:52.506000-03:00;2570
2018-03-04 20:10:07.498000-03:00;2571
2018-03-04 20:10:22.505000-03:00;2571
2018-03-04 20:10:37.512000-03:00;2572
2018-03-04 20:10:52.504000-03:00;2572
2018-03-04 20:11:07.496000-03:00;2573
2018-03-04 20:11:22.503000-03:00;2574
2018-03-04 20:11:37.511000-03:00;2574
2018-03-04 20:11:52.503000-03:00;2575
2018-03-04 20:12:07.510000-03:00;2575
2018-03-04 20:12:22.502000-03:00;2576
2018-03-04 20:12:37.509000-03:00;2576
2018-03-04 20:12:52.501000-03:00;2577
2018-03-04 20:13:07.508000-03:00;2577
2018-03-04 20:13:22.500000-03:00;2578
2018-03-04 20:13:37.507000-03:00;2578
2018-03-04 20:13:52.499000-03:00;2579
2018-03-04 20:14:07.507000-03:00;2579
2018-03-04 20:14:22.498000-03:00;2580
2018-03-04 20:14:37.506000-03:00;2581
2018-03-04 20:14:52.498000-03:00;2581
2018-03-04 20:15:07.505000-03:00;2582
2018-03-04 20:15:22.497000-03:00;2582
2018-03-04 20:15:37.504000-03:00;2583
2018-03-04 20:15:52.512000-03:00;2583
2018-03-04 20:16:07.503000-03:00;2584
2018-03-04 20:16:22.511000-03:00;2584
2018-03-04 20:16:37.503000-03:00;2585
2018-03-04 20:16:52.510000-03:00;2585
2018-03-04 20:17:07.502000-03:00;2586
2018-03-04 20:17:22.509000-03:00;2586
2018-03-04 20:17:37.501000-03:00;2587
2018-03-04 20:17:52.508000-03:00;2588
2018-03-04 20:18:07.500000-03:00;2588
2018-03-04 20:18:22.508000-03:00;2589
2018-03-04 20:18:37.499000-03:00;2589
2018-03-04 20:18:52.507000-03:00;2590
2018-03-04 20:19:07.499000-03:00;2590
2018-03-04 20:19:22.506000-03:00;2591
2018-03-04 20:19:37.498000-03:00;2591
2018-03-04 20:19:52.505000-03:00;2592
2018-03-04 20:20:07.497000-03:00;2592
2018-03-04 20:20:22.504000-03:00;2593
2018-03-04 20:20:37.512000-03:00;2594
2018-03-04 20:20:52.503000-03:00;2594
2018-03-04 20:21:07.511000-03:00;2595
2018-03-04 20:21:22.503000-03:00;2595
2018-03-04 20:21:37.510000-03:00;2596
2018-03-04 20:21:52.502000-03:00;2596
2018-03-04 20:22:07.509000-03:00;2597
2018-03-04 20:22:22.501000-03:00;2597
2018-03-04 20:22:37.508000-03:00;2598
2018-03-04 20:22:52.500000-03:00;2598
2018-03-04 20:23:07.508000-03:00;2599
2018-03-04 20:23:22.499000-03:00;2600
2018-03-04 20:23:37.507000-03:00;2600
2018-03-04 20:23:52.499000-03:00;2601
2018-03-04 20:24:07.506000-03:00;2601
2018-03-04 20:24:22.498000-03:00;2602
2018-03-04 20:24:37.505000-03:00;2602
2018-03-04 20:24:52.497000-03:00;2603
2018-03-04 20:25:07.504000-03:00;2603
2018-03-04 20:25:22.512000-03:00;2604
2018-03-04 20:25:37.504000-03:00;2604
2018-03-04 20:25:52.511000-03:00;2605
2018-03-04 20:26:07.503000-03:00;2605
2018-03-04 20:26:22.510000-03:00;2606
2018-03-04 20:26:37.502000-03:00;2607
2018-03-04 20:26:52.509000-03:00;2607
2018-03-04 20:27:07.501000-03:00;2608
2018-03-04 20:27:22.508000-03:00;2608
2018-03-04 20:27:37.500000-03:00;2609
2018-03-04 20:27:52.508000-03:00;2609
2018-03-04 20:28:07.499000-03:00;2610
2018-03-04 20:28:22.507000-03:00;2610
2018-03-04 20:28:37.499000-03:00;2611
2018-03-04 20:28:52.506000-03:00;2611
2018-03-04 20:29:07.498000-03:00;2612
2018-03-04 20:29:22.505000-03:00;2612
2018-03-04 20:29:37.497000-03:00;2613
2018-03-04 20:29:52.504000-03:00;2614
2018-03-04 20:30:07.512000-03:00;2614
2018-03-04 20:30:22.504000-03:00;2615
2018-03-04 20:30:37.511000-03:00;2615
2018-03-04 20:30:52.503000-03:00;2616
2018-03-04 20:31:07.495000-03:00;2616
2018-03-04 20:31:22.502000-03:00;2617
2018-03-04 20:31:37.509000-03:00;2617
2018-03-04 20:31:52.501000-03:00;2618
2018-03-04 20:32:07.509000-03:00;2618
2018-03-04 20:32:22.500000-03:00;2619
2018-03-04 20:32:37.508000-03:00;2620
2018-03-04 20:32:52.499000-03:00;2620
2018-03-04 20:33:07.507000-03:00;2621
2018-03-04 20:33:22.499000-03:00;2621
2018-03-04 20:33:37.506000-03:00;2622
2018-03-04 20:33:52.498000-03:00;2622
2018-03-04 20:34:07.505000-03:00;2623
2018-03-04 20:34:22.497000-03:00;2623
2018-03-04 20:34:37.504000-03:00;2624
2018-03-04 20:34:52.512000-03:00;2624
2018-03-04 20:35:07.504000-03:00;2625
2018-03-04 20:35:22.511000-03:00;2625
2018-03-04 20:35:37.503000-03:00;2626
2018-03-04 20:35:52.495000-03:00;2627
2018-03-04 20:36:07.502000-03:00;2627
2018-03-04 20:36:22.509000-03:00;2628
2018-03-04 20:36:37.501000-03:00;2628
2018-03-04 20:36:52.509000-03:00;2629
2018-03-04 20:37:07.500000-03:00;2629
2018-03-04 20:37:22.508000-03:00;2630
2018-03-04 20:37:37.500000-03:00;2630
2018-03-04 20:37:52.507000-03:00;2631
2018-03-04 20:38:07.499000-03:00;2631
2018-03-04 20:38:22.506000-03:00;2632
2018-03-04 20:38:37.498000-03:00;2633
2018-03-04 20:38:52.505000-03:00;2633
2018-03-04 20:39:07.497000-03:00;2634
2018-03-04 20:39:22.504000-03:00;2634
2018-03-04 20:39:37.512000-03:00;2635
2018-03-04 20:39:52.504000-03:00;2635
